local_time,irradiance_direct,irradiance_diffuse,temperature,solar_mw,wind_speed,wind_mw
2024-12-31 19:00:00,0.0,0.0,24.636,0.0,5.712,50.048624000000004
2024-12-31 20:00:00,0.0,0.0,24.29,0.0,6.068,59.951411
2024-12-31 21:00:00,0.0,0.0,24.013,0.0,6.122,61.557385000000004
2024-12-31 22:00:00,0.0,0.0,23.793,0.0,6.002,58.044616999999995
2024-12-31 23:00:00,0.0,0.0,23.663,0.0,6.004,58.149983
2025-01-01 00:00:00,0.0,0.0,23.65,0.0,6.285,66.591116
2025-01-01 01:00:00,0.0,0.0,23.786,0.0,7.091,94.645886
2025-01-01 02:00:00,0.0,0.0,23.957,0.0,7.62,115.730021
2025-01-01 03:00:00,0.0,0.0,24.027,0.0,7.98,130.297483
2025-01-01 04:00:00,0.0,0.0,23.968,0.0,7.686,118.0472
2025-01-01 05:00:00,0.0,0.0,23.84,0.0,7.484,110.031806
2025-01-01 06:00:00,0.002,0.003,23.752,0.0,7.168,97.786655
2025-01-01 07:00:00,0.036000000000000004,0.058,24.392,55.075755,6.079,60.520633000000004
2025-01-01 08:00:00,0.049,0.14100000000000001,24.976,128.539286,5.609,47.122954
2025-01-01 09:00:00,0.076,0.24,25.529,222.05882,6.003,58.111822999999994
2025-01-01 10:00:00,0.122,0.334,26.166,320.992122,5.811,52.543690000000005
2025-01-01 11:00:00,0.125,0.384,26.71,356.441321,5.558,46.030386
2025-01-01 12:00:00,0.109,0.395,27.006,351.911793,5.462,43.559336
2025-01-01 13:00:00,0.107,0.373,27.111,335.30377799999997,5.471,43.589047
2025-01-01 14:00:00,0.091,0.309,27.011,281.29274599999997,5.432,42.621592
2025-01-01 15:00:00,0.069,0.22,26.71,201.63054,5.232,37.852936
2025-01-01 16:00:00,0.036000000000000004,0.115,26.162,98.13280800000001,5.114,35.197352
2025-01-01 17:00:00,0.018000000000000002,0.035,25.405,23.900876,5.231,37.833156
2025-01-01 18:00:00,0.0,0.0,24.42,0.0,5.391,41.624122
2025-01-01 19:00:00,0.0,0.0,23.963,0.0,5.335,40.27051
2025-01-01 20:00:00,0.0,0.0,23.67,0.0,5.325,40.15204
2025-01-01 21:00:00,0.0,0.0,23.461,0.0,5.629,47.653625
2025-01-01 22:00:00,0.0,0.0,23.378,0.0,5.776,51.764165999999996
2025-01-01 23:00:00,0.0,0.0,23.348,0.0,5.916,55.511759
2025-01-02 00:00:00,0.0,0.0,23.295,0.0,5.952,56.815167
2025-01-02 01:00:00,0.0,0.0,23.219,0.0,5.964,57.171799
2025-01-02 02:00:00,0.0,0.0,23.165,0.0,5.91,55.334002999999996
2025-01-02 03:00:00,0.0,0.0,23.129,0.0,5.949,56.704096
2025-01-02 04:00:00,0.0,0.0,23.133,0.0,5.848,53.575438999999996
2025-01-02 05:00:00,0.0,0.0,23.114,0.0,5.619,47.384402
2025-01-02 06:00:00,0.008,0.004,23.151,0.0,5.536,45.485910000000004
2025-01-02 07:00:00,0.16,0.069,24.183,159.00110800000002,4.793,28.661656999999998
2025-01-02 08:00:00,0.28800000000000003,0.149,25.245,309.37787,4.604,24.891158
2025-01-02 09:00:00,0.375,0.20800000000000002,26.332,405.380361,5.567,46.263466
2025-01-02 10:00:00,0.54,0.215,27.332,509.30760200000003,6.112,61.258857000000006
2025-01-02 11:00:00,0.5700000000000001,0.224,27.948,530.377207,6.347,68.78155100000001
2025-01-02 12:00:00,0.5700000000000001,0.229,28.227,532.251906,6.412,70.770227
2025-01-02 13:00:00,0.558,0.223,28.282,521.477423,6.454,72.19527099999999
2025-01-02 14:00:00,0.536,0.203,28.172,497.361938,6.396,70.168891
2025-01-02 15:00:00,0.47400000000000003,0.17200000000000001,27.818,442.301691,6.193,63.935104
2025-01-02 16:00:00,0.338,0.124,27.137,323.966892,5.692,49.374145
2025-01-02 17:00:00,0.129,0.048,26.149,117.625848,5.596,46.778456
2025-01-02 18:00:00,0.0,0.0,24.985,0.0,5.97,57.320171
2025-01-02 19:00:00,0.0,0.0,24.433,0.0,5.967,57.238612
2025-01-02 20:00:00,0.0,0.0,24.093,0.0,6.24,65.485601
2025-01-02 21:00:00,0.0,0.0,23.881,0.0,6.585,76.598291
2025-01-02 22:00:00,0.0,0.0,23.764,0.0,6.501,73.60131299999999
2025-01-02 23:00:00,0.0,0.0,23.689,0.0,6.611,77.327977
2025-01-03 00:00:00,0.0,0.0,23.613,0.0,5.9719999999999995,57.400048999999996
2025-01-03 01:00:00,0.0,0.0,23.545,0.0,5.839,53.331522
2025-01-03 02:00:00,0.0,0.0,23.574,0.0,6.124,61.636449
2025-01-03 03:00:00,0.0,0.0,23.623,0.0,6.056,59.697612
2025-01-03 04:00:00,0.0,0.0,23.68,0.0,5.699,49.741706
2025-01-03 05:00:00,0.0,0.0,23.792,0.0,5.55,45.836383999999995
2025-01-03 06:00:00,0.005,0.004,23.935,0.0,5.401,41.877603
2025-01-03 07:00:00,0.106,0.067,24.979,115.550104,4.908,30.793491999999997
2025-01-03 08:00:00,0.201,0.156,25.959,251.506359,5.279,39.165199
2025-01-03 09:00:00,0.28300000000000003,0.23,26.776,358.306662,5.958,56.983978
2025-01-03 10:00:00,0.398,0.263,27.476,451.839195,6.352,68.980181
2025-01-03 11:00:00,0.5630000000000001,0.23500000000000001,28.149,532.404892,6.567,75.83773699999999
2025-01-03 12:00:00,0.578,0.23,28.519,536.9589980000001,6.53,74.566114
2025-01-03 13:00:00,0.61,0.209,28.718,542.282131,6.367,69.437012
2025-01-03 14:00:00,0.531,0.211,28.595,498.418365,6.135,61.953288
2025-01-03 15:00:00,0.319,0.20400000000000001,28.054,362.788262,5.801,52.505323
2025-01-03 16:00:00,0.20400000000000001,0.136,27.384,237.93416699999997,5.114,35.187677
2025-01-03 17:00:00,0.056,0.043000000000000003,26.489,58.023425,4.898,30.600325
2025-01-03 18:00:00,0.0,0.0,25.526,0.0,5.876,54.368587
2025-01-03 19:00:00,0.0,0.0,25.028,0.0,5.917,55.534529
2025-01-03 20:00:00,0.0,0.0,24.643,0.0,5.478,43.777286999999994
2025-01-03 21:00:00,0.0,0.0,24.485,0.0,5.545,45.69949
2025-01-03 22:00:00,0.0,0.0,24.442,0.0,6.266,66.12343
2025-01-03 23:00:00,0.0,0.0,24.196,0.0,6.071,60.033569
2025-01-04 00:00:00,0.0,0.0,23.97,0.0,5.69,49.247407
2025-01-04 01:00:00,0.0,0.0,23.777,0.0,5.419,42.303222999999996
2025-01-04 02:00:00,0.0,0.0,23.619,0.0,5.325,40.151131
2025-01-04 03:00:00,0.0,0.0,23.499,0.0,5.144,35.855663
2025-01-04 04:00:00,0.0,0.0,23.39,0.0,5.33,40.170047
2025-01-04 05:00:00,0.0,0.0,23.317,0.0,5.542,45.626473
2025-01-04 06:00:00,0.003,0.004,23.328,0.0,5.598,46.835971
2025-01-04 07:00:00,0.034,0.059000000000000004,24.22,53.947043,4.918,31.003114
2025-01-04 08:00:00,0.075,0.16,25.197,162.20546,5.38,41.373031000000005
2025-01-04 09:00:00,0.117,0.266,26.209,269.59136,6.189,63.847882
2025-01-04 10:00:00,0.099,0.34500000000000003,26.995,311.854024,6.331,68.33583800000001
2025-01-04 11:00:00,0.031,0.321,27.182,246.269496,6.007,58.322447
2025-01-04 12:00:00,0.011,0.25,26.946,180.79601399999999,5.807,52.516496
2025-01-04 13:00:00,0.009000000000000001,0.222,26.698,158.650295,5.958,56.976
2025-01-04 14:00:00,0.008,0.179,26.47,125.43596000000001,5.974,57.455021
2025-01-04 15:00:00,0.006,0.113,26.178,73.37897699999999,5.564,46.201315
2025-01-04 16:00:00,0.004,0.061,25.761,33.108264000000005,5.486,43.973139
2025-01-04 17:00:00,0.002,0.016,25.194,1.191758,6.169,63.255269
2025-01-04 18:00:00,0.0,0.0,24.687,0.0,6.7620000000000005,82.83559299999999
2025-01-04 19:00:00,0.0,0.0,24.469,0.0,6.227,64.987162
2025-01-04 20:00:00,0.0,0.0,24.298,0.0,5.603,46.960954
2025-01-04 21:00:00,0.0,0.0,24.133,0.0,5.221,37.603767999999995
2025-01-04 22:00:00,0.0,0.0,24.025,0.0,5.661,48.492000999999995
2025-01-04 23:00:00,0.0,0.0,23.934,0.0,5.876,54.357254999999995
2025-01-05 00:00:00,0.0,0.0,23.813,0.0,5.596,46.786026
2025-01-05 01:00:00,0.0,0.0,23.649,0.0,5.513,44.642921
2025-01-05 02:00:00,0.0,0.0,23.533,0.0,5.415,42.217048999999996
2025-01-05 03:00:00,0.0,0.0,23.422,0.0,5.084,34.534054
2025-01-05 04:00:00,0.0,0.0,23.313,0.0,4.805,28.890994
2025-01-05 05:00:00,0.0,0.0,23.264,0.0,5.256,38.416209
2025-01-05 06:00:00,0.008,0.004,23.354,0.0,5.371,41.132341999999994
2025-01-05 07:00:00,0.155,0.069,24.458,154.941963,4.49,22.84168
2025-01-05 08:00:00,0.303,0.149,25.575,318.98380099999997,4.466,22.413653
2025-01-05 09:00:00,0.42,0.2,26.64,428.227011,5.225,37.690891
2025-01-05 10:00:00,0.625,0.189,27.747,542.492336,5.673,48.794033999999996
2025-01-05 11:00:00,0.659,0.189,28.542,559.466232,5.961,57.082964
2025-01-05 12:00:00,0.681,0.184,29.015,567.1703660000001,5.996,57.832033
2025-01-05 13:00:00,0.647,0.188,29.199,550.626081,5.873,54.285858999999995
2025-01-05 14:00:00,0.5750000000000001,0.192,29.103,511.694187,5.665,48.593787
2025-01-05 15:00:00,0.389,0.19,28.646,398.02079399999997,5.411,42.122991
2025-01-05 16:00:00,0.20800000000000002,0.133,27.987,237.82093400000002,4.679,26.277866000000003
2025-01-05 17:00:00,0.064,0.044,27.103,64.773345,4.051,15.815378
2025-01-05 18:00:00,0.0,0.0,26.072,0.0,4.432,21.826817
2025-01-05 19:00:00,0.0,0.0,25.633,0.0,4.689,26.476138
2025-01-05 20:00:00,0.0,0.0,25.298,0.0,4.834,29.285988
2025-01-05 21:00:00,0.0,0.0,25.01,0.0,4.799,28.774587
2025-01-05 22:00:00,0.0,0.0,24.744,0.0,4.666,26.104508999999997
2025-01-05 23:00:00,0.0,0.0,24.525,0.0,4.611,25.013724999999997
2025-01-06 00:00:00,0.0,0.0,24.348,0.0,4.612,25.062646
2025-01-06 01:00:00,0.0,0.0,24.206,0.0,4.516,23.305633999999998
2025-01-06 02:00:00,0.0,0.0,24.081,0.0,4.417,21.625555
2025-01-06 03:00:00,0.0,0.0,23.994,0.0,4.477,22.611209
2025-01-06 04:00:00,0.0,0.0,23.956,0.0,4.229,18.5093
2025-01-06 05:00:00,0.0,0.0,23.926,0.0,3.893,13.729611
2025-01-06 06:00:00,0.002,0.003,23.898,0.0,3.581,9.762465
2025-01-06 07:00:00,0.026000000000000002,0.055,24.665,44.672219,3.044,4.713896
2025-01-06 08:00:00,0.054,0.15,25.457,138.86647299999998,3.09,5.065097
2025-01-06 09:00:00,0.059000000000000004,0.23900000000000002,26.176,208.736984,3.752,11.796384
2025-01-06 10:00:00,0.054,0.309,26.776,254.789637,4.078,16.215
2025-01-06 11:00:00,0.043000000000000003,0.342,27.154,269.691411,4.241,18.687986000000002
2025-01-06 12:00:00,0.038,0.34900000000000003,27.367,271.209388,4.2,18.047091
2025-01-06 13:00:00,0.033,0.318,27.418,245.362278,4.112,16.733691
2025-01-06 14:00:00,0.028,0.259,27.315,199.68702,4.01,15.228573
2025-01-06 15:00:00,0.02,0.17500000000000002,27.046,130.758252,4.036,15.653656000000002
2025-01-06 16:00:00,0.014,0.093,26.649,63.992214999999995,4.021,15.410143
2025-01-06 17:00:00,0.006,0.026000000000000002,26.043,9.873327999999999,4.665,26.103026000000003
2025-01-06 18:00:00,0.0,0.0,25.329,0.0,5.24,38.039349
2025-01-06 19:00:00,0.0,0.0,25.037,0.0,5.504,44.435828
2025-01-06 20:00:00,0.0,0.0,24.759,0.0,5.526,45.109759
2025-01-06 21:00:00,0.0,0.0,24.555,0.0,5.894,54.888207
2025-01-06 22:00:00,0.0,0.0,24.378,0.0,6.28,66.44616599999999
2025-01-06 23:00:00,0.0,0.0,24.199,0.0,6.027,58.922681
2025-01-07 00:00:00,0.0,0.0,24.059,0.0,6.046,59.475782
2025-01-07 01:00:00,0.0,0.0,23.93,0.0,6.134,61.94378699999999
2025-01-07 02:00:00,0.0,0.0,23.823,0.0,5.908,55.280839
2025-01-07 03:00:00,0.0,0.0,23.779,0.0,5.546,45.72136
2025-01-07 04:00:00,0.0,0.0,23.75,0.0,5.406,42.002141
2025-01-07 05:00:00,0.0,0.0,23.71,0.0,5.469,43.572949
2025-01-07 06:00:00,0.002,0.004,23.804,0.0,5.607,47.061485999999995
2025-01-07 07:00:00,0.021,0.05,24.575,38.352013,5.216,37.495432
2025-01-07 08:00:00,0.041,0.139,25.229,120.088556,4.568,24.232633999999997
2025-01-07 09:00:00,0.068,0.243,25.892,217.811905,5.118,35.281788999999996
2025-01-07 10:00:00,0.074,0.321,26.501,278.729804,5.61,47.134927000000005
2025-01-07 11:00:00,0.081,0.379,27.02,322.29630699999996,5.806,52.515553999999995
2025-01-07 12:00:00,0.075,0.391,27.313,326.090133,5.758,51.103556
2025-01-07 13:00:00,0.058,0.353,27.38,288.216309,5.442,42.939976
2025-01-07 14:00:00,0.05,0.292,27.343,239.386062,5.188,36.862398
2025-01-07 15:00:00,0.033,0.197,27.083,157.609226,4.825,29.119998
2025-01-07 16:00:00,0.014,0.092,26.655,63.533036,5.002,32.768286999999994
2025-01-07 17:00:00,0.007,0.027,26.054,10.660839,5.328,40.155918
2025-01-07 18:00:00,0.0,0.0,25.309,0.0,5.771,51.493418
2025-01-07 19:00:00,0.0,0.0,25.038,0.0,5.937,56.106418
2025-01-07 20:00:00,0.0,0.0,24.874,0.0,6.085,60.592057999999994
2025-01-07 21:00:00,0.0,0.0,24.724,0.0,6.191,63.93293
2025-01-07 22:00:00,0.0,0.0,24.549,0.0,6.185,63.60882
2025-01-07 23:00:00,0.0,0.0,24.389,0.0,6.235,65.329062
2025-01-08 00:00:00,0.0,0.0,24.266,0.0,6.346,68.72402000000001
2025-01-08 01:00:00,0.0,0.0,24.173,0.0,6.31,67.412189
2025-01-08 02:00:00,0.0,0.0,24.146,0.0,7.059,93.387124
2025-01-08 03:00:00,0.0,0.0,24.095,0.0,6.782,83.266184
2025-01-08 04:00:00,0.0,0.0,24.008,0.0,6.357,68.99065300000001
2025-01-08 05:00:00,0.0,0.0,23.978,0.0,6.364,69.245068
2025-01-08 06:00:00,0.001,0.002,24.082,0.0,6.414,70.83856
2025-01-08 07:00:00,0.008,0.037,24.709,18.769191,6.226,64.923762
2025-01-08 08:00:00,0.014,0.106,25.288,74.263173,5.9030000000000005,55.140342
2025-01-08 09:00:00,0.021,0.19,25.791,143.99468,6.238,65.424123
2025-01-08 10:00:00,0.031,0.277,26.344,215.692626,7.028,92.20414699999999
2025-01-08 11:00:00,0.048,0.358,26.949,285.12854,7.584,114.11806200000001
2025-01-08 12:00:00,0.039,0.355,27.285,276.795227,7.399,106.839271
2025-01-08 13:00:00,0.036000000000000004,0.33,27.439,256.666249,6.878,86.781709
2025-01-08 14:00:00,0.035,0.278,27.446,218.452529,6.436,71.62695699999999
2025-01-08 15:00:00,0.025,0.189,27.266,145.08689999999999,5.779,51.906606
2025-01-08 16:00:00,0.012,0.092,26.782,61.834765,5.656,48.355727
2025-01-08 17:00:00,0.006,0.027,26.016,10.101192,5.518,44.781241
2025-01-08 18:00:00,0.0,0.0,25.109,0.0,5.898,54.98655
2025-01-08 19:00:00,0.0,0.0,24.747,0.0,6.484,73.358927
2025-01-08 20:00:00,0.0,0.0,24.538,0.0,6.246,65.496736
2025-01-08 21:00:00,0.0,0.0,24.35,0.0,5.74,50.611674
2025-01-08 22:00:00,0.0,0.0,24.108,0.0,5.382,41.417636
2025-01-08 23:00:00,0.0,0.0,23.954,0.0,6.081,60.583599
2025-01-09 00:00:00,0.0,0.0,23.856,0.0,6.747,82.36149
2025-01-09 01:00:00,0.0,0.0,23.768,0.0,6.971,90.117184
2025-01-09 02:00:00,0.0,0.0,23.576999999999998,0.0,6.83,85.319959
2025-01-09 03:00:00,0.0,0.0,23.299,0.0,6.934,88.916738
2025-01-09 04:00:00,0.0,0.0,23.082,0.0,7.325,103.731999
2025-01-09 05:00:00,0.0,0.0,22.905,0.0,7.405,106.896636
2025-01-09 06:00:00,0.002,0.003,22.726,0.0,6.929,88.60101300000001
2025-01-09 07:00:00,0.06,0.063,23.567,77.981678,6.018,58.517159
2025-01-09 08:00:00,0.159,0.165,24.634,229.189047,5.775,51.678914
2025-01-09 09:00:00,0.218,0.252,25.621,331.318232,6.554,75.379396
2025-01-09 10:00:00,0.234,0.324,26.405,389.14874599999996,6.983,90.664952
2025-01-09 11:00:00,0.20700000000000002,0.376,26.927,404.72243599999996,7.049,92.99391
2025-01-09 12:00:00,0.168,0.394,27.17,390.49811700000004,6.893,87.49687399999999
2025-01-09 13:00:00,0.161,0.374,27.344,371.667076,6.627,77.968886
2025-01-09 14:00:00,0.148,0.318,27.355,325.899546,6.3629999999999995,69.185318
2025-01-09 15:00:00,0.096,0.23,27.037,227.905885,5.989,57.640747000000005
2025-01-09 16:00:00,0.044,0.121,26.408,108.54463,5.662,48.512997000000006
2025-01-09 17:00:00,0.019,0.036000000000000004,25.562,26.162546,5.9719999999999995,57.403157
2025-01-09 18:00:00,0.0,0.0,24.622,0.0,6.355,68.985842
2025-01-09 19:00:00,0.0,0.0,24.195,0.0,6.464,72.57198
2025-01-09 20:00:00,0.0,0.0,23.916,0.0,6.393,70.06349300000001
2025-01-09 21:00:00,0.0,0.0,23.767,0.0,6.888,87.32592100000001
2025-01-09 22:00:00,0.0,0.0,23.605,0.0,6.827,85.116226
2025-01-09 23:00:00,0.0,0.0,23.463,0.0,6.719,81.089349
2025-01-10 00:00:00,0.0,0.0,23.323,0.0,6.441,71.907103
2025-01-10 01:00:00,0.0,0.0,23.177,0.0,6.013,58.507827
2025-01-10 02:00:00,0.0,0.0,23.012,0.0,5.861,53.949301
2025-01-10 03:00:00,0.0,0.0,22.87,0.0,5.845,53.486408000000004
2025-01-10 04:00:00,0.0,0.0,22.793,0.0,5.895,54.901244
2025-01-10 05:00:00,0.0,0.0,22.734,0.0,5.707,49.967097
2025-01-10 06:00:00,0.021,0.005,22.712,6.308583,5.627,47.602313
2025-01-10 07:00:00,0.375,0.066,24.125,313.837733,4.833,29.278475999999998
2025-01-10 08:00:00,0.603,0.113,25.478,490.59855699999997,5.687,49.177451999999995
2025-01-10 09:00:00,0.753,0.126,26.606,581.996899,6.018,58.517591
2025-01-10 10:00:00,0.79,0.13,27.456,602.009571,5.758,51.098813
2025-01-10 11:00:00,0.802,0.13,28.141,606.203047,5.309,39.882574999999996
2025-01-10 12:00:00,0.796,0.13,28.637,601.8094669999999,4.783,28.462657
2025-01-10 13:00:00,0.762,0.137,28.859,586.311414,4.342,20.323043000000002
2025-01-10 14:00:00,0.709,0.14100000000000001,28.817,559.38925,4.113,16.765790000000003
2025-01-10 15:00:00,0.626,0.134,28.523,509.154913,4.179,17.728713
2025-01-10 16:00:00,0.387,0.115,27.855,349.588825,4.15,17.422922
2025-01-10 17:00:00,0.167,0.049,26.872,146.20493100000002,4.4879999999999995,22.797555
2025-01-10 18:00:00,0.001,0.0,25.512,0.0,4.8,28.79381
2025-01-10 19:00:00,0.0,0.0,24.934,0.0,4.983,32.354432
2025-01-10 20:00:00,0.0,0.0,24.514,0.0,5.019,33.12185
2025-01-10 21:00:00,0.0,0.0,24.213,0.0,5.109,35.091163
2025-01-10 22:00:00,0.0,0.0,24.0,0.0,5.3629999999999995,40.955277
2025-01-10 23:00:00,0.0,0.0,23.832,0.0,5.542,45.629981
2025-01-11 00:00:00,0.0,0.0,23.685,0.0,5.62,47.396128
2025-01-11 01:00:00,0.0,0.0,23.573,0.0,5.635,47.804475
2025-01-11 02:00:00,0.0,0.0,23.508,0.0,5.9879999999999995,57.638489
2025-01-11 03:00:00,0.0,0.0,23.508,0.0,6.005,58.23374
2025-01-11 04:00:00,0.0,0.0,23.491,0.0,5.942,56.327232
2025-01-11 05:00:00,0.0,0.0,23.493,0.0,5.9190000000000005,55.580165
2025-01-11 06:00:00,0.003,0.004,23.519,0.0,5.734,50.431013
2025-01-11 07:00:00,0.059000000000000004,0.061,24.341,75.039322,4.866,30.057164
2025-01-11 08:00:00,0.11,0.154,25.23,183.85875399999998,5.549,45.810612
2025-01-11 09:00:00,0.158,0.245,26.016,284.336559,6.561,75.628496
2025-01-11 10:00:00,0.209,0.316,26.68,366.76390999999995,6.67,79.675924
2025-01-11 11:00:00,0.262,0.35000000000000003,27.263,422.262832,6.394,70.088117
2025-01-11 12:00:00,0.35100000000000003,0.335,27.775,466.682799,6.083,60.587523999999995
2025-01-11 13:00:00,0.438,0.28300000000000003,28.146,487.08721399999996,5.786,52.120523
2025-01-11 14:00:00,0.516,0.22,28.313,495.126162,5.627,47.578131
2025-01-11 15:00:00,0.508,0.17200000000000001,28.152,462.425412,5.548,45.770417
2025-01-11 16:00:00,0.382,0.126,27.62,353.257539,5.238,38.005899
2025-01-11 17:00:00,0.11900000000000001,0.051000000000000004,26.619,111.830973,5.268,38.706926
2025-01-11 18:00:00,0.0,0.0,25.323,0.0,5.883,54.579432999999995
2025-01-11 19:00:00,0.0,0.0,24.792,0.0,5.895,54.902286999999994
2025-01-11 20:00:00,0.0,0.0,24.395,0.0,6.13,61.818837
2025-01-11 21:00:00,0.0,0.0,24.122,0.0,6.324,67.99255000000001
2025-01-11 22:00:00,0.0,0.0,23.899,0.0,6.371,69.624153
2025-01-11 23:00:00,0.0,0.0,23.683,0.0,6.25,65.518912
2025-01-12 00:00:00,0.0,0.0,23.475,0.0,6.019,58.518680999999994
2025-01-12 01:00:00,0.0,0.0,23.317,0.0,6.233,65.278735
2025-01-12 02:00:00,0.0,0.0,23.259,0.0,6.344,68.628727
2025-01-12 03:00:00,0.0,0.0,23.216,0.0,6.121,61.537002
2025-01-12 04:00:00,0.0,0.0,23.168,0.0,5.9879999999999995,57.638409
2025-01-12 05:00:00,0.0,0.0,23.057,0.0,6.037,59.105295
2025-01-12 06:00:00,0.016,0.005,22.956,2.953735,6.071,60.041790999999996
2025-01-12 07:00:00,0.34500000000000003,0.068,24.2,294.185751,5.395,41.71391199999999
2025-01-12 08:00:00,0.589,0.117,25.579,484.785403,6.615,77.599833
2025-01-12 09:00:00,0.682,0.14200000000000002,26.682,550.9380550000001,7.65,116.980963
2025-01-12 10:00:00,0.749,0.146,27.529,587.793898,7.882,126.169054
2025-01-12 11:00:00,0.772,0.14400000000000002,28.182,597.5110540000001,7.704,118.791189
2025-01-12 12:00:00,0.745,0.152,28.59,586.04707,7.526,111.770064
2025-01-12 13:00:00,0.708,0.159,28.767,569.370188,7.336,104.139652
2025-01-12 14:00:00,0.642,0.162,28.683,534.365887,7.193,98.702154
2025-01-12 15:00:00,0.595,0.14300000000000002,28.394,496.720692,6.974,90.221373
2025-01-12 16:00:00,0.342,0.12,27.705,322.67358,6.28,66.44836
2025-01-12 17:00:00,0.21,0.05,26.727,179.673884,6.034,59.098699
2025-01-12 18:00:00,0.001,0.0,25.378,0.0,6.4879999999999995,73.477254
2025-01-12 19:00:00,0.0,0.0,24.782,0.0,6.659,78.958191
2025-01-12 20:00:00,0.0,0.0,24.276,0.0,6.531,74.614803
2025-01-12 21:00:00,0.0,0.0,23.891,0.0,6.643,78.414541
2025-01-12 22:00:00,0.0,0.0,23.588,0.0,6.481,73.25892
2025-01-12 23:00:00,0.0,0.0,23.351,0.0,6.814,84.428701
2025-01-13 00:00:00,0.0,0.0,23.221,0.0,6.806,84.145808
2025-01-13 01:00:00,0.0,0.0,23.075,0.0,6.814,84.400745
2025-01-13 02:00:00,0.0,0.0,22.947,0.0,7.009,91.85695600000001
2025-01-13 03:00:00,0.0,0.0,22.858,0.0,7.084,94.524263
2025-01-13 04:00:00,0.0,0.0,22.781,0.0,6.91,87.890414
2025-01-13 05:00:00,0.0,0.0,22.762,0.0,7.405,106.897753
2025-01-13 06:00:00,0.015,0.005,22.837,2.81802,7.471,109.348028
2025-01-13 07:00:00,0.267,0.069,23.985,238.643324,6.553,75.348559
2025-01-13 08:00:00,0.47500000000000003,0.129,25.116,421.414194,7.42,107.681971
2025-01-13 09:00:00,0.6980000000000001,0.14,26.182,560.281762,8.499,152.588421
2025-01-13 10:00:00,0.789,0.134,27.01,604.818574,8.525,153.85844699999998
2025-01-13 11:00:00,0.8180000000000001,0.127,27.652,614.7519159999999,8.061,133.714618
2025-01-13 12:00:00,0.8,0.13,28.061,605.512081,7.412,107.073051
2025-01-13 13:00:00,0.788,0.13,28.284,598.013106,6.982,90.546842
2025-01-13 14:00:00,0.748,0.13,28.285,576.641808,6.779,83.18104
2025-01-13 15:00:00,0.6880000000000001,0.121,27.993,539.1958440000001,6.707,80.8935
2025-01-13 16:00:00,0.47300000000000003,0.107,27.307,401.23225,6.481,73.266106
2025-01-13 17:00:00,0.168,0.049,26.191,148.12673199999998,6.524,74.392415
2025-01-13 18:00:00,0.001,0.0,24.722,0.0,6.571,75.988816
2025-01-13 19:00:00,0.0,0.0,24.147,0.0,7.143,96.888021
2025-01-13 20:00:00,0.0,0.0,23.891,0.0,7.368,105.511462
2025-01-13 21:00:00,0.0,0.0,23.794,0.0,7.453,108.613691
2025-01-13 22:00:00,0.0,0.0,23.719,0.0,6.857,86.058273
2025-01-13 23:00:00,0.0,0.0,23.661,0.0,7.101,95.273563
2025-01-14 00:00:00,0.0,0.0,23.629,0.0,7.246,100.635312
2025-01-14 01:00:00,0.0,0.0,23.578,0.0,6.926,88.59411800000001
2025-01-14 02:00:00,0.0,0.0,23.655,0.0,7.33,104.107498
2025-01-14 03:00:00,0.0,0.0,23.726,0.0,7.376,105.71289200000001
2025-01-14 04:00:00,0.0,0.0,23.738,0.0,7.364,105.246909
2025-01-14 05:00:00,0.0,0.0,23.741,0.0,7.478,109.622311
2025-01-14 06:00:00,0.013000000000000001,0.005,23.763,1.240298,7.102,95.275154
2025-01-14 07:00:00,0.291,0.07,24.895,255.914024,6.433,71.443126
2025-01-14 08:00:00,0.486,0.131,25.962,427.903592,8.367,146.82235699999998
2025-01-14 09:00:00,0.599,0.164,26.895,515.026947,9.315,187.614705
2025-01-14 10:00:00,0.644,0.18,27.711,548.081623,9.495,195.37313699999999
2025-01-14 11:00:00,0.741,0.159,28.407,588.590916,9.541,197.064217
2025-01-14 12:00:00,0.769,0.148,28.826,595.867429,9.618,200.228446
2025-01-14 13:00:00,0.711,0.163,28.882,572.747766,9.705,203.99705600000001
2025-01-14 14:00:00,0.54,0.197,28.464,495.600028,9.6,199.48059899999998
2025-01-14 15:00:00,0.465,0.171,27.875,436.391619,9.274000000000001,185.909818
2025-01-14 16:00:00,0.379,0.12,27.156,348.551059,8.306,144.379863
2025-01-14 17:00:00,0.185,0.051000000000000004,26.208,162.010921,7.721,119.505284
2025-01-14 18:00:00,0.001,0.0,25.033,0.0,8.062,133.756653
2025-01-14 19:00:00,0.0,0.0,24.582,0.0,7.629,115.75415799999999
2025-01-14 20:00:00,0.0,0.0,24.312,0.0,7.606,114.932841
2025-01-14 21:00:00,0.0,0.0,24.142,0.0,7.682,117.86410099999999
2025-01-14 22:00:00,0.0,0.0,24.013,0.0,7.755,121.12260400000001
2025-01-14 23:00:00,0.0,0.0,23.898,0.0,7.874,126.084307
2025-01-15 00:00:00,0.0,0.0,23.865,0.0,8.448,150.424142
2025-01-15 01:00:00,0.0,0.0,23.893,0.0,8.917,170.915997
2025-01-15 02:00:00,0.0,0.0,23.839,0.0,9.004,174.5877
2025-01-15 03:00:00,0.0,0.0,23.796,0.0,8.253,142.08132199999997
